node,closeness,dist_to_best,dist_to_worst,rank
73,0.08933268821120398,0.09270440496272099,0.009093917830511321,70
38,0.08838604542661559,0.09314710861726538,0.009031130482701238,71
87,0.08834351783847345,0.09283854843559039,0.008996463163813048,72
103,0.08748709787469931,0.09265967668280284,0.008883738722056148,73
61,0.0844929280162397,0.09397053816424077,0.008672621064034054,74
85,0.08341977966796778,0.09399487857077368,0.008554659904673596,75
27,0.08332511936416448,0.09400090319068818,0.00854461777470153,76
139,0.08320708182801305,0.0932099996558698,0.008459633484101673,77
86,0.08312412220612142,0.09341221055584113,0.008468766813312628,78
137,0.08230455886072645,0.09348603129613635,0.008384400990285451,79
57,0.08170193041820276,0.0941997031105296,0.008381045157218747,80
60,0.08155992825758307,0.0942260880775691,0.008367527964039632,81
82,0.08052734884889286,0.09388930337732955,0.008222818456623376,82
172,0.08012597726830979,0.09287065641312954,0.00808953391525649,83
100,0.0799713223613278,0.09311199558032479,0.008093540555031593,84
98,0.07946741203026318,0.09315601819978334,0.008041939827147382,85
69,0.07945325303651614,0.09334555098088314,0.00805674204637793,86
70,0.07914789854950505,0.09365979614852993,0.008050126651233681,87
193,0.07693346254479617,0.09378482494364636,0.007816545204816758,88
200,0.07471456343006504,0.09340662614326466,0.007542359382246522,89
110,0.07367809403559043,0.09462061528343316,0.0075259653751792695,90
84,0.07353468824373044,0.09381477279021125,0.007446193594347387,91
93,0.0734776908542911,0.09375048431326768,0.007434865880522499,92
49,0.07319013600827536,0.09440101175099762,0.0074548439305734526,93
123,0.07315558023470682,0.093951597739731,0.007415574286316873,94
251,0.07093092373577874,0.09590416543394154,0.007321921715112394,95
114,0.0704051217536666,0.09385965594317877,0.007108688590134048,96
96,0.06993905271479935,0.09553674718982956,0.007184206172094018,97
68,0.06990876717764088,0.0942637039908072,0.007085175198994716,98
197,0.0696685717473746,0.09447319231257204,0.007074696368362067,99
63,0.06933845094018763,0.09643161900553467,0.007184587232869984,100
78,0.06901431709656956,0.0947596000354368,0.007024564614564647,101
130,0.06819590378592812,0.09495771443546698,0.006949665904757963,102
58,0.06793789023489559,0.09627435873089585,0.0070174259283460475,103
140,0.06792502797154266,0.09409462917009047,0.006857152600547667,104
141,0.06778281275197712,0.09468165597330948,0.0068844353501266815,105
134,0.06662739786804468,0.09574221743155076,0.006834414036805998,106
135,0.06649982129398439,0.09482482670501723,0.00675504319544706,107
105,0.06506157117208998,0.09559423310529389,0.006652321488826336,108
166,0.06482641985901012,0.09496387030818206,0.006582914507814337,109
88,0.06443183407876987,0.09474977990497073,0.006525341840619061,110
89,0.06316953787380188,0.095435506425404,0.006435120420788494,111
138,0.06263271341358415,0.09542034643980137,0.006375766786307649,112
31,0.06034134086026325,0.09608258329842312,0.006170061706080231,113
133,0.060257576879549156,0.09558109801747496,0.006128791486176742,114
146,0.05948142159749681,0.09539987242225359,0.006033394939984922,115
62,0.05893844015318989,0.09599873621818296,0.006012375821936957,116
92,0.058769125182973336,0.09643139168927795,0.006021039769713462,117
163,0.058676092294199136,0.0953455550958672,0.005943230109051098,118
117,0.057909639245988534,0.0965555308208215,0.005935201324598513,119
101,0.05788551151675638,0.09596763336217333,0.005896454851432573,120
111,0.057217554504421606,0.09551160596100329,0.005796608269478195,121
173,0.05720134228023342,0.09585357048502513,0.005815613810224719,122
169,0.056773840047097235,0.09625905668620285,0.005793940540898298,123
90,0.05645802511191476,0.09668735248271339,0.005785409785421638,124
202,0.05563365212831381,0.09616168950590073,0.005664990068842545,125
59,0.0550644135296458,0.09588346190934523,0.005587435453618479,126
174,0.054802732002370236,0.09552372692599734,0.0055384853340542635,127
180,0.053755807081960136,0.09591488502675782,0.005448891622665285,128
118,0.0536277477915874,0.09579647809319508,0.00542846575913009,129
182,0.05350082919688887,0.096193537604812,0.005437336010419078,130
81,0.05341892884259006,0.09571336624011478,0.0054014449012948955,131
56,0.05291425408247108,0.09681108850334987,0.005408894133554965,132
83,0.05245102884080143,0.09738961839287058,0.005390946366465812,133
186,0.0521872899311377,0.09654327977911203,0.00531574653854284,134
97,0.05197540508341657,0.09621245961454387,0.005274843700629712,135
218,0.05185830774688307,0.09787482004404999,0.005353232095989456,136
80,0.051659695259359546,0.0961573078983287,0.005238053468946052,137
116,0.05088675781564571,0.0962029824446901,0.005157928107228826,138
285,0.050578785733241115,0.09754603802457984,0.005196597761070857,139
160,0.05050885253371769,0.09633327202812368,0.005124516478055733,140
253,0.050369118550867585,0.09740634703883459,0.005166504099065376,141
268,0.05030971114300717,0.0968130244789395,0.005128656524727045,142
129,0.050205574764016186,0.09629633961171477,0.005090167882040203,143
119,0.049995816615184825,0.09643680118356394,0.005075174100549721,144
136,0.04978360021435324,0.09600099733574254,0.005029670370475529,145
122,0.04925244487089502,0.09615849275922993,0.004981386318526171,146
159,0.04921761953583182,0.09798334021325317,0.005072145696590986,147
106,0.0491540924845881,0.09575546860167475,0.004950090358858175,148
149,0.048715554316088046,0.0965414974789768,0.004943918283886547,149
227,0.048393385506326075,0.0967896159544008,0.004922178058191403,150
112,0.04819129178622077,0.09670952765380443,0.0048965270284386814,151
161,0.04793701909042384,0.09652034190969469,0.00485986490969206,152
264,0.0475534508766345,0.09701483388671667,0.004843726025132869,153
326,0.04694546008032631,0.09806670070674504,0.004830559207687976,154
181,0.04616644380406299,0.09732810528781698,0.004710772098694035,155
290,0.04580420377666236,0.09670507116375837,0.004642127751299233,156
115,0.045601263829455244,0.09664937528983857,0.004617916489734747,157
162,0.04509681592309246,0.09678198619834026,0.004570682650385116,158
171,0.04494031357966822,0.09581734549903441,0.004508683189463904,159
237,0.04485370809991671,0.09633716245631556,0.004523997005101556,160
190,0.043940366957922646,0.09689924996117277,0.004453475969583179,161
279,0.043621375586741735,0.09767995424260058,0.0044552793867871365,162
191,0.04354390087896968,0.09750439237491397,0.004439013563444448,163
150,0.04350073107905613,0.09763011960598202,0.004440130501079273,164
265,0.04350006195218808,0.0976457268507946,0.004440768889170255,165
142,0.04329225589314576,0.09636092801322826,0.004360455927472604,166
247,0.043278165019831484,0.09679087260565708,0.004378421400958142,167
113,0.043272012179047394,0.09718577182703751,0.004395631731970106,168
222,0.043240151516554075,0.09813588584550965,0.004435188809289285,169
170,0.042807170215346024,0.09706533811697662,0.004340914726365357,170
168,0.04235808592050811,0.09635646643495674,0.004262005896193114,171
223,0.042181914822772386,0.0967352745841276,0.0042601817359818875,172
132,0.04214450542536887,0.09718025687687588,0.004275816014403128,173
178,0.042140717106664664,0.09766196830865004,0.004296607499739779,174
205,0.041831567600710544,0.09649249018418339,0.0042126540487179166,175
219,0.04167383561481319,0.09705216061498692,0.004220416741022802,176
192,0.04138737045152515,0.09834057936958587,0.004245779643758437,177
236,0.04125166692152078,0.09704233209175828,0.0041754001781499185,178
225,0.04124658522569677,0.09664144045014347,0.004157616910078284,179
228,0.039220453708984894,0.09718083748371835,0.003967066693545205,180
155,0.03917969746789724,0.09761414712679706,0.00398044539955684,181
121,0.038454244518101394,0.0976330826280381,0.0039045530709591416,182
248,0.03834871964386433,0.09708378883666488,0.003871506310148733,183
295,0.03825373445429625,0.09826491725892977,0.003908515359676079,184
231,0.03748667275175364,0.09783276568691503,0.0038102587963007944,185
148,0.037392329183384386,0.09844112148061462,0.003823928409444311,186
291,0.03726071801332745,0.09844158894416023,0.0038099663689457977,187
128,0.037203424051808834,0.0975434290927595,0.0037691758016812423,188
209,0.03700570047060733,0.09763057860339633,0.0037517230894668413,189
124,0.03647022827331546,0.09840436248365941,0.0037246690950065923,190
232,0.03637050117147029,0.09726147570147262,0.003670963394374875,191
215,0.036037537567813124,0.09690769039179216,0.003622873990645555,192
270,0.03559972751660372,0.09845001359047921,0.0036341690870761697,193
188,0.03556622538109203,0.09848858057436814,0.0036320451920671937,194
298,0.035486042086578684,0.09843317164604591,0.003621516975558953,195
316,0.03541749908064253,0.0983703422378635,0.003611958025831219,196
195,0.035289466547705005,0.09847494179328095,0.003602249632089283,197
309,0.035016653147848124,0.0978405231465887,0.003550369728145182,198
175,0.03497329206433984,0.09745818960240898,0.0035319579251003527,199
255,0.03445982185998899,0.09783254308408026,0.0034916123462427674,200
260,0.03440177877769134,0.09781123129034662,0.0034847623647904515,201
273,0.03427187961492205,0.09764909380558415,0.0034653831826671542,202
240,0.03393747718889318,0.0976276272564928,0.0034296283054040216,203
131,0.03384468377463269,0.09777407737774252,0.0034250525506959676,204
203,0.03364078842731397,0.097424990333273,0.003391547830336201,205
206,0.03361818962500076,0.09719334200647743,0.003381131729490426,206
288,0.033507046765103986,0.09844144149956918,0.0034128360407700265,207
310,0.03345515812071263,0.09857495775247838,0.003411989444731424,208
214,0.03323450601104988,0.09759168854668714,0.003354910347752288,209
315,0.033193834693073736,0.09845620293208171,0.0033803455562343514,210
91,0.03315259652940192,0.09754467420551384,0.003344746250462161,211
287,0.033147780279198034,0.0985740304509431,0.003379534365206709,212
184,0.03306486286154455,0.09726003497666637,0.0033258587829682073,213
126,0.03300377906162224,0.0972882473076887,0.003320467805261503,214
165,0.03282200316435366,0.09748033165040881,0.003308077483524118,215
94,0.0325965032537663,0.09860126206199897,0.0033223534651668873,216
224,0.0325320435798066,0.09725145055830167,0.00327017386650062,217
244,0.03251467734169938,0.09800286596477421,0.0032936226429265162,218
183,0.03249910076630864,0.09848393851521192,0.00330815138694329,219
241,0.03218204763048258,0.09844842101511765,0.0032736236876960284,220
300,0.03216469826843392,0.09856333470405565,0.003275619225104375,221
329,0.03210151538570713,0.09853354425609334,0.003267983303234243,222
256,0.03205815017498506,0.09752112694420233,0.003229891272266204,223
293,0.03197906395997195,0.0981778653840896,0.0032433557164733597,224
157,0.0319339022232877,0.09752261050830356,0.0032170091646472002,225
194,0.03153434160687783,0.09786824414638831,0.003186701166562963,226
167,0.031421525322637325,0.09809107303586712,0.0031821594387051078,227
143,0.031347227078913346,0.09757155228274693,0.003157578950221525,228
217,0.03128153597061329,0.09860007127660216,0.0031839608625963984,229
120,0.03112511437717434,0.0980898941760177,0.003151138728826548,230
274,0.030979117927694474,0.0978415239026093,0.0031279450869234247,231
296,0.03078389756833521,0.09787526440009355,0.0031086793814165273,232
127,0.030745284088465916,0.09773054215840785,0.003100065682893509,233
234,0.03066985327745602,0.09808121520894887,0.003103314685820953,234
235,0.030636582279447,0.097442529349829,0.003079656208776042,235
226,0.030028459994982847,0.09769112543357655,0.0030243300251178826,236
243,0.029976986465049572,0.09852155394293392,0.0030446486813754028,237
319,0.02993470411991991,0.09842767824324689,0.003037324846003469,238
147,0.029844015849226063,0.0975861602803042,0.003001953254578799,239
153,0.029800414311134667,0.09865365199220497,0.0030302215606356803,240
196,0.02927009652683358,0.098555342899468,0.0029717065370927376,241
95,0.02912242593673066,0.09801813467317026,0.0029401501731359087,242
207,0.02909265497746924,0.0977412131631295,0.002928756699814867,243
321,0.02901869395107441,0.09862711550241246,0.0029475645537274248,244
323,0.028915265478130673,0.09856534793203627,0.002934906812022347,245
324,0.028360838078193364,0.09861868111658773,0.0028785464360046174,246
221,0.02831424018147,0.09872292222408563,0.002876716575316881,247
220,0.028249628458402364,0.09811713042106668,0.0028523503164733194,248
278,0.028192487439798873,0.09856878050658588,0.002859515974585624,249
272,0.02796764110641425,0.09864378854796432,0.0028382121749801837,250
317,0.027031390265323176,0.09874854377023888,0.0027434702395112017,251
189,0.027030457620416115,0.09869847823707129,0.0027419820631403745,252
271,0.026995370020279328,0.09789759267561422,0.0027161039700580604,253
208,0.02695875312842349,0.09769755399747232,0.0027067755328323644,254
286,0.026937572340496103,0.09831631146561248,0.002721719261862629,255
280,0.02679285497038653,0.09867237068156597,0.0027164972336644446,256
308,0.026774631319276612,0.09875579109502593,0.002716893725034268,257
199,0.02645121616619891,0.09821654229040022,0.002668532932668632,258
328,0.026387618695443916,0.09862264042876256,0.0026729493999296163,259
145,0.02629414575141979,0.09817400370775282,0.0026511102415874618,260
211,0.026291500315069844,0.09880008115253945,0.002667741285601843,261
254,0.026271588417839126,0.09880682882513508,0.0026658484120310622,262
261,0.026059701419372038,0.09833860579143419,0.0026312441416140387,263
164,0.025976890333254104,0.09784987032966966,0.00260962530093011,264
283,0.025569705931935027,0.09839977772547104,0.002582076312204961,265
304,0.02530218335044732,0.09876450244156335,0.0025638279953084414,266
305,0.025190422552622004,0.09877795074761599,0.0025525583414252534,267
152,0.02505912055249617,0.09872999342646539,0.0025376788065580025,268
210,0.02494742462523732,0.0982568920501292,0.0025139735745926674,269
154,0.024824213543280158,0.09795977720108437,0.0024936780236593705,270
322,0.0245955607923101,0.09876481599075716,0.002490429547168332,271
151,0.02458733561251954,0.09829709615830809,0.002477785845130603,272
204,0.024481317080573425,0.09796732712773039,0.0024585579353259036,273
266,0.024409749867331527,0.09818480996611305,0.0024566324353060944,274
320,0.02421597584354138,0.09879759357859798,0.002451854181121266,275
299,0.024183739355563873,0.0987611277187533,0.0024476056277588144,276
301,0.023944304568844523,0.09879408958607025,0.002423586872883964,277
314,0.023823285029725597,0.09876996879256765,0.002410449955256404,278
284,0.023359356004583737,0.09830051645322259,0.0023511583030902863,279
306,0.022692611584972225,0.09871797507302707,0.002292184313085182,280
262,0.022681490863547513,0.09885667878283613,0.002294253956772748,281
144,0.02259802965102086,0.09847188156827318,0.0022767198828923213,282
213,0.022518483969368983,0.0982429216412255,0.002263246536942786,283
185,0.02230768204119913,0.09889319508101362,0.0022564133024092063,284
325,0.02224199251530178,0.09879194531242601,0.002247314459601058,285
230,0.021574529358044707,0.09849274710731179,0.0021717900113812235,286
176,0.021452991559510387,0.09848943122307185,0.002159214548207405,287
233,0.021429201590492167,0.09844546824302129,0.002155804963809352,288
282,0.02126867682809495,0.09883030885429031,0.002147667955522781,289
302,0.02117359296680185,0.09889477743110969,0.002139253445578281,290
294,0.02110393802979747,0.09876929917177833,0.002129359029979616,291
269,0.02082637234011844,0.09845730347389177,0.0020941214140456363,292
242,0.02042517287709701,0.09895774860374747,0.0020633738911976477,293
289,0.020026915416866655,0.09899930159650733,0.0020231684630864282,294
198,0.019822716118833593,0.09855106635268972,0.0019930576270675376,295
313,0.019775745150609474,0.09882919588954227,0.001993850878186586,296
312,0.019704360138808923,0.09884030390615178,0.001986732231790721,297
239,0.019566049354640985,0.09856741733122669,0.001967062596101262,298
201,0.019455762232614082,0.09859442997445854,0.0019562909180016468,299
229,0.019420941608892277,0.09835807442864292,0.0019480391753174291,300
257,0.019327918041532974,0.0984568934049327,0.0019404720511204288,301
212,0.019261362359521552,0.09860152345422732,0.0019364992869271953,302
158,0.019100171559888596,0.09852927223949665,0.0019185710394486579,303
259,0.019051693803051665,0.0985895787152824,0.0019147782344794706,304
187,0.01858069097687407,0.09900915580604214,0.0018744878065873646,305
258,0.0185155865412852,0.09844234356076009,0.0018571030844015072,306
330,0.018489760143735517,0.09892626438689431,0.0018635800485355134,307
318,0.018366061685757287,0.09897616708144094,0.0018518128999892476,308
238,0.018200822993170034,0.09890050578780697,0.001833440729973581,309
277,0.017843117013314504,0.09893451504476064,0.0017973708265740672,310
331,0.01756718814063772,0.09900905017875161,0.0017704117687438934,311
275,0.017340469687911687,0.09847946694653173,0.0017378147352070993,312
292,0.01715451163909651,0.09854951438863667,0.001720075852844934,313
179,0.016524013716512912,0.09908846577114316,0.001664849157871178,314
156,0.016479898346447017,0.09913821097164464,0.0016611634437511754,315
263,0.016381184122521666,0.09900912801470231,0.00164889765185336,316
125,0.016276604465669905,0.0987554011412674,0.001633998551342658,317
252,0.016024563155177456,0.09896675746916506,0.0016117262646444185,318
311,0.015170808736955605,0.0991733136407852,0.001527716061223662,319
246,0.015105235961164608,0.09911052787970168,0.0015200486026743113,320
303,0.015083930750225866,0.09903277331195531,0.001516681005903583,321
177,0.013431172777811848,0.09888655497059455,0.0013462440415356088,322
249,0.013374141452199666,0.09924820854640816,0.0013453525148132595,323
245,0.011961152842143961,0.09892190977714035,0.001197544090178988,324
216,0.011945613711538641,0.09928918831023886,0.0012004099225162081,325
327,0.010593700003857343,0.09929105760989357,0.0010631220737011983,326
250,0.010364422537451895,0.09930035388709302,0.0010399695092239997,327
281,0.009056762352954687,0.09920800900453573,0.0009067152657475404,328
267,0.008348022812779781,0.09926537972307216,0.0008356456433414686,329
307,0.00822234376313105,0.09934397138107673,0.0008236123070056113,330
276,0.0052365328018444245,0.09947964939980333,0.0005236706658169674,331
297,0.00406135799901112,0.09954537039181138,0.0004059380460356778,332
