node,degree,betweenness,closeness,eigenvector,pagerank,kshell,hindex
97,0.027190332326283987,0.0017255401115368514,0.41740226986128626,0.03858938127465986,0.0023800330112622283,6,7
105,0.027190332326283987,0.0016316631505030905,0.41530740276035133,0.04644104285594086,0.0023711785109025107,6,8
114,0.03625377643504532,0.004072304311672711,0.4122042341220423,0.03867040320296206,0.003156600437683121,6,8
117,0.02416918429003021,0.001667420354314174,0.43495400788436267,0.04613934537289302,0.0021403327449079756,6,6
120,0.021148036253776436,0.0008037996030351283,0.3935790725326992,0.028898542269538998,0.0019505329509829892,6,6
133,0.030211480362537763,0.0015454250108295725,0.40613496932515336,0.03964697696923288,0.0026173647643499653,6,8
134,0.027190332326283987,0.0014261276707473157,0.4321148825065274,0.05127056894690201,0.002355534350324262,6,7
136,0.027190332326283987,0.0025216618747676027,0.40965346534653463,0.03589471208281505,0.0024412315655417743,6,7
138,0.030211480362537763,0.001763969535968951,0.4142678347934919,0.04151234930266015,0.002584811761672407,6,8
139,0.03927492447129909,0.003720651175463865,0.420584498094028,0.04219793657317375,0.0033365197516736196,6,9
143,0.02416918429003021,0.0010211787263771572,0.38578088578088576,0.023949988157964865,0.002192438657194675,6,7
150,0.021148036253776436,0.0008909160400201328,0.4116915422885572,0.037665264106351244,0.0019274323875323085,6,6
155,0.021148036253776436,0.0008598644188747866,0.40914709517923364,0.031580111373794295,0.0019302232389360279,6,7
168,0.030211480362537763,0.001907691720566171,0.3907910271546635,0.026413095160546685,0.0026840022486754145,6,7
191,0.021148036253776436,0.0006456867921794969,0.4081381011097411,0.0359705907687717,0.0019100084378109413,6,7
192,0.01812688821752266,0.00016087228240922011,0.40464547677261614,0.03746808439395145,0.0016400642218085655,6,6
200,0.04229607250755287,0.003992852866787589,0.39783653846153844,0.034432462473161896,0.003620208794325689,6,8
202,0.027190332326283987,0.001290032960912589,0.40914709517923364,0.04310589120959419,0.0024064060051716602,6,7
211,0.01812688821752266,0.0002701167218564986,0.3884976525821596,0.026451850457532566,0.0017012376545449978,6,6
215,0.027190332326283987,0.0017533468924395281,0.3889541715628672,0.02380369865697801,0.0024548915577480997,6,7
217,0.01812688821752266,0.00035612844492355827,0.39879518072289155,0.029482055950630075,0.0017078559315957477,6,6
218,0.01812688821752266,0.0004895994661091002,0.4326797385620915,0.0433729139567228,0.0016789424163515334,6,6
220,0.021148036253776436,0.00063494342494812,0.3875878220140515,0.02329604264581166,0.001956058996441766,6,7
222,0.01812688821752266,0.00046136737051903507,0.4106699751861042,0.03833818548638914,0.0016938104620838996,6,6
226,0.02416918429003021,0.0008351429737488621,0.38310185185185186,0.022709830406727166,0.0022156185183778753,6,7
229,0.021148036253776436,0.0012953603049641162,0.3778538812785388,0.018936016054022613,0.002032816646412556,6,6
231,0.021148036253776436,0.0009909666176400626,0.4106699751861042,0.032410556826672564,0.001938592287199022,6,6
241,0.01812688821752266,0.000674770301082038,0.39927623642943305,0.030073866858050143,0.001710495283041072,6,6
252,0.01812688821752266,0.0008185869704488342,0.37915234822451316,0.018184785723821546,0.0017648550011485152,6,6
253,0.021148036253776436,0.0008689162898906024,0.4189873417721519,0.04287716319756789,0.0019019726400520665,6,6
258,0.021148036253776436,0.0011839200936229455,0.3782857142857143,0.018075827359789177,0.002032796187198413,6,6
262,0.01812688821752266,0.00040611180201441534,0.38443670150987225,0.02377547603865699,0.0017393461452585661,6,6
265,0.021148036253776436,0.0008502340427955539,0.41635220125786165,0.037112619888788785,0.0019523367869998963,6,6
266,0.021148036253776436,0.0008424823539455834,0.37528344671201813,0.0199560603785819,0.0020103244310162344,6,7
274,0.021148036253776436,0.0015648564499115584,0.400726392251816,0.026928285084910502,0.002008863460782365,6,6
275,0.021148036253776436,0.0012019255693040288,0.37528344671201813,0.016859139320820202,0.002063046182373736,6,6
277,0.01812688821752266,0.0007420448895059757,0.38045977011494253,0.019848091771048466,0.0017332249340800178,6,6
280,0.01812688821752266,0.0005428188295675664,0.388042203985932,0.026825509694986573,0.0017109593859040246,6,6
289,0.01812688821752266,0.0004185651616934218,0.38578088578088576,0.02130712604300254,0.0017012352299234945,6,6
295,0.01812688821752266,0.0006846073396100209,0.4116915422885572,0.0338667872997641,0.0016852233143213164,6,6
300,0.01812688821752266,0.0004201378261896021,0.4016990291262136,0.029886267638083313,0.0016928105926832275,6,6
309,0.021148036253776436,0.0010614644935311296,0.402187120291616,0.030997693847181512,0.001999610168517765,6,6
315,0.01812688821752266,0.0004784770084376549,0.3983152827918171,0.03110298457067126,0.0017356209153180982,6,6
326,0.01812688821752266,0.0003259102378189028,0.4189873417721519,0.04066492279957682,0.0016956234929473392,6,6
329,0.01812688821752266,0.0004385796528387314,0.4012121212121212,0.02985616680373685,0.0017258033138057769,6,6
1,0.1299093655589124,0.02863612741116823,0.49774436090225566,0.1386569448363748,0.009880157299344959,6,15
8,0.2809667673716012,0.13340405573951145,0.5756521739130435,0.2749538834327657,0.0210966175570999,6,18
11,0.10876132930513595,0.02272074535027258,0.4896449704142012,0.12179958690869662,0.008293690728992527,6,13
14,0.1299093655589124,0.030426380688416067,0.4910979228486647,0.12406339193636196,0.00997035572239241,6,14
19,0.0634441087613293,0.008024248137949816,0.4597222222222222,0.09052894034215471,0.004942546010685704,6,12
26,0.04229607250755287,0.0042597277079092655,0.45467032967032966,0.07175729484110589,0.003450676638970753,6,9
27,0.03323262839879154,0.0025158007403071514,0.4309895833333333,0.058084402302885675,0.0027913018148966024,6,8
30,0.045317220543806644,0.0032652618630051914,0.43783068783068785,0.06735463364531329,0.0036128061434850312,6,11
36,0.05740181268882175,0.008718337517125946,0.4528043775649795,0.07340665999341095,0.004622096022812609,6,10
37,0.09365558912386707,0.015412675549287803,0.45529573590096284,0.08920383767132743,0.0073211645293562505,6,12
45,0.060422960725075525,0.007769673094590167,0.44549125168236875,0.06522311938789217,0.004802217106556677,6,12
47,0.03927492447129909,0.003046763768490902,0.4249037227214377,0.05417981640584618,0.0032335345945394365,6,9
52,0.045317220543806644,0.0049078028942754065,0.451568894952251,0.06876710965131859,0.003716464656848095,6,9
53,0.03927492447129909,0.0022521334622182167,0.4343832020997375,0.05738905477403077,0.003228963296988451,6,11
75,0.0634441087613293,0.007754927742708977,0.4326797385620915,0.05694730126525597,0.005075885608082676,6,10
76,0.0513595166163142,0.004549629696151139,0.4249037227214377,0.056313146727928615,0.004120906008124847,6,11
93,0.03927492447129909,0.003351703273720661,0.4056372549019608,0.04018595180972442,0.0033435843046918825,6,8
99,0.0513595166163142,0.005971821395755577,0.43495400788436267,0.058063268978594394,0.004214835666583174,6,9
103,0.045317220543806644,0.0034826713020600845,0.4122042341220423,0.04675048705444188,0.003816756225293057,6,8
115,0.027190332326283987,0.0013998787219799184,0.3912529550827423,0.026989953830454914,0.0023684310491280266,6,8
118,0.030211480362537763,0.0018913705109987874,0.40763546798029554,0.037822896986872565,0.002663938639793284,6,7
132,0.02416918429003021,0.0007836554962660912,0.39404761904761904,0.03452637536730818,0.00213334632884489,6,7
141,0.03323262839879154,0.0025129362508351494,0.41792929292929293,0.0423943599736428,0.0028671028204841848,6,8
159,0.01812688821752266,0.0003426502360615865,0.41635220125786165,0.04287128599209081,0.0016694291690651077,6,6
167,0.021148036253776436,0.000772278175576563,0.39404761904761904,0.029128793070465973,0.0019491065196376959,6,6
179,0.01812688821752266,0.0004218986196542207,0.3744343891402715,0.01976774093117214,0.001708420081654236,6,6
180,0.027190332326283987,0.0023165635149761873,0.4132334581772784,0.040059943358924,0.0023902681297218813,6,7
183,0.01812688821752266,0.0003993003568992712,0.3875878220140515,0.03159607374184299,0.0017311159263721035,6,6
188,0.01812688821752266,0.000276831899326057,0.3997584541062802,0.03305519001861257,0.0016688762144137865,6,6
196,0.01812688821752266,0.0005620357021607822,0.38941176470588235,0.028720790748016964,0.001732453878527536,6,6
219,0.02416918429003021,0.0011301073660337972,0.39688249400479614,0.03330652479637368,0.002198479481248526,6,7
234,0.021148036253776436,0.0008103008254086549,0.3862310385064177,0.02923472090130275,0.0019537690055980387,6,6
243,0.01812688821752266,0.0006509521244946096,0.3926453143534994,0.02895492790551066,0.0017107268979059782,6,6
256,0.02416918429003021,0.0009947569055502603,0.380897583429229,0.025272380432532573,0.0021977070648314533,6,7
305,0.01812688821752266,0.00047821739802790633,0.3903301886792453,0.02522668871732827,0.0017008434521593502,6,6
310,0.01812688821752266,0.0002518197279875838,0.4012121212121212,0.031104653547985476,0.0016861109340944875,6,6
325,0.01812688821752266,0.0005464035322003807,0.37656427758816835,0.024174179021139646,0.0017475506906330636,6,6
331,0.01812688821752266,0.0005044655665540804,0.37528344671201813,0.020488291761114746,0.001723283641918545,6,6
2,0.2537764350453172,0.11323900067926573,0.5629251700680272,0.22634169753487282,0.019242534010855693,6,17
25,0.03323262839879154,0.0011829206490501362,0.446693657219973,0.06864813527078716,0.0026818496369652445,6,10
28,0.04833836858006042,0.004827389458718717,0.4590846047156727,0.0725845659864737,0.0038576917014892884,6,10
29,0.04229607250755287,0.0036097889297782783,0.440745672436751,0.0657129102666538,0.0034328032034136786,6,9
31,0.02416918429003021,0.00201231975865569,0.4338138925294889,0.04638296578894629,0.0021531967026936147,6,7
32,0.054380664652567974,0.007247892560478411,0.4590846047156727,0.07480784315803425,0.004311519779948843,6,11
33,0.10876132930513595,0.02160186709799058,0.4695035460992908,0.09235755748289454,0.008519609823205527,6,12
35,0.08157099697885196,0.01283113174769133,0.4584487534626039,0.08591759709029244,0.00639160994597021,6,12
38,0.03927492447129909,0.003000381005938987,0.425997425997426,0.05021625103407848,0.003281065905446274,6,9
41,0.060422960725075525,0.007359594161696376,0.4326797385620915,0.061061535433190595,0.004909518449939853,6,10
48,0.06948640483383686,0.0096030526499764,0.4326797385620915,0.06277116886510471,0.005596267805994975,6,10
54,0.04229607250755287,0.0032581886430912686,0.4309895833333333,0.06141400634649339,0.0034738284095502956,6,8
59,0.030211480362537763,0.0014487284090912494,0.39879518072289155,0.03446156926792188,0.0026095806774461285,6,8
70,0.03625377643504532,0.003393906180372223,0.42764857881136953,0.04993082419308245,0.0030329446010783113,6,8
71,0.03625377643504532,0.0023812336350535037,0.440745672436751,0.06099300350426132,0.0030060479372140737,6,9
72,0.0513595166163142,0.006562733581119395,0.4425133689839572,0.05828777039059279,0.0042022227529417144,6,10
77,0.04833836858006042,0.004862743319363227,0.4304291287386216,0.05048270874762157,0.004017098117417614,6,9
79,0.054380664652567974,0.006720618455277905,0.4436997319034853,0.05885603543861035,0.004441753764050247,6,9
86,0.03927492447129909,0.0032412263328946292,0.4338138925294889,0.0539482768993461,0.003346873943559187,6,7
96,0.027190332326283987,0.0016478175189384833,0.43495400788436267,0.053868822579494074,0.0023554386398470586,6,7
100,0.04229607250755287,0.0038765015462224137,0.4142678347934919,0.041795424909418365,0.0035571767938340575,6,8
104,0.054380664652567974,0.006183776001570269,0.41792929292929293,0.04730257157271412,0.0045616909765018275,6,8
109,0.04229607250755287,0.0051439728501272005,0.4321148825065274,0.05027354058741845,0.003537082452400444,6,8
110,0.030211480362537763,0.002618244077354705,0.4270967741935484,0.050845073186810606,0.0026096639353612346,6,8
116,0.030211480362537763,0.0011293772350816828,0.3889541715628672,0.029738442786744333,0.0026765553306212016,6,8
123,0.03625377643504532,0.003323831495323372,0.4200507614213198,0.04321627075266967,0.0031143396217462975,6,8
135,0.030211480362537763,0.003018700821454346,0.425997425997426,0.04268246550494745,0.0026361663402735326,6,8
149,0.02416918429003021,0.0018942142500564057,0.41375,0.037681265460709684,0.002177616664965637,6,7
153,0.01812688821752266,0.00037913483441980283,0.3964071856287425,0.028499292242110594,0.0016927999337462227,6,6
157,0.02416918429003021,0.0010519353734228698,0.3871345029239766,0.02418209470262119,0.0022238450961677043,6,7
161,0.027190332326283987,0.0011636432402386686,0.4012121212121212,0.036518144253172145,0.002421360977594023,6,7
163,0.03323262839879154,0.002607589670729043,0.41016109045848825,0.040233662460543974,0.002922266857515339,6,6
165,0.02416918429003021,0.0010154671806156643,0.3866822429906542,0.025228579190930436,0.0022310944312371665,6,7
170,0.02416918429003021,0.0016133657391596704,0.4081381011097411,0.03518969594462964,0.002216772909745035,6,6
173,0.027190332326283987,0.0020521310705273505,0.4200507614213198,0.0428460080922461,0.002420297820912046,6,7
175,0.02416918429003021,0.0008374668646459636,0.3889541715628672,0.027789328767463074,0.0021786963408031764,6,7
178,0.021148036253776436,0.000984161134617776,0.4158291457286432,0.03593603317869993,0.001937344735640459,6,6
205,0.027190332326283987,0.002101221045175715,0.39688249400479614,0.029381991591104252,0.0024470121625100867,6,7
206,0.02416918429003021,0.0018088518453528326,0.38941176470588235,0.024648840402064952,0.0022430835510456864,6,7
221,0.01812688821752266,0.0003674926813099387,0.39735894357743096,0.027091242521251932,0.0016944874147996768,6,6
232,0.02416918429003021,0.0012529629805790193,0.3964071856287425,0.02786036411433956,0.0022084394429456914,6,7
237,0.030211480362537763,0.0014625774502837888,0.3903301886792453,0.029959206974714565,0.0027064967530749558,6,7
238,0.01812688821752266,0.0006682457580431421,0.37871853546910755,0.02035664809635099,0.0017859600770639445,6,6
240,0.02416918429003021,0.001017006075286663,0.39688249400479614,0.028846682604652018,0.002198675586690199,6,6
242,0.01812688821752266,0.00031446406218248624,0.38045977011494253,0.022331202773923888,0.0017539904439381237,6,6
248,0.02416918429003021,0.0014920558633709491,0.39451728247914186,0.02998349524803196,0.0021903780962038415,6,7
254,0.01812688821752266,0.00023570308631361972,0.3884976525821596,0.026433084801472908,0.0017107235749084437,6,6
270,0.01812688821752266,0.0003477216734934244,0.40415140415140416,0.03256796318988904,0.0017054392585572683,6,6
278,0.01812688821752266,0.000639095842040368,0.38941176470588235,0.027780524922660855,0.0017358795297330355,6,6
279,0.021148036253776436,0.0007779875234507018,0.41635220125786165,0.03730630860522949,0.0019314945278395836,6,6
284,0.021148036253776436,0.0009401769377769221,0.3817762399077278,0.022914876580174735,0.002016008167264838,6,6
285,0.021148036253776436,0.0004003875921795099,0.4142678347934919,0.043653219570019434,0.0019162822117697802,6,6
290,0.027190332326283987,0.0015387203265622856,0.40763546798029554,0.035655238825743736,0.002451723293080821,6,6
298,0.01812688821752266,0.0003543434635516303,0.4012121212121212,0.03278463732929138,0.0017168987676940315,6,6
313,0.01812688821752266,0.0007360647182170732,0.38045977011494253,0.02151380213216757,0.001766877223853685,6,6
317,0.01812688821752266,0.0003278498683539962,0.388042203985932,0.027111049912608227,0.001699501135570719,6,6
323,0.01812688821752266,0.0005683787091429419,0.39404761904761904,0.027875437091512287,0.0017595415696744492,6,6
3,0.054380664652567974,0.005357954314078793,0.43783068783068785,0.06303821937349054,0.004392026999319194,6,10
55,0.054380664652567974,0.005339913446994182,0.41845764854614415,0.053988840717002225,0.004418543173574271,6,10
67,0.060422960725075525,0.007260947054043435,0.4326797385620915,0.0602411194185641,0.004945611178307095,6,9
88,0.03625377643504532,0.002248721622114384,0.3964071856287425,0.03629498045484082,0.003098135474056229,6,8
127,0.02416918429003021,0.0005663471724999944,0.37401129943502825,0.02497035030718834,0.0021725258240603428,6,7
131,0.021148036253776436,0.0008895798242357429,0.38987043580683156,0.028646800419302624,0.0019313047606291846,6,7
148,0.01812688821752266,0.00023759519799283253,0.39927623642943305,0.034639916519499554,0.0016539330658999702,6,6
261,0.021148036253776436,0.0005661023388812971,0.380897583429229,0.025936669849195796,0.001959024461246378,6,6
293,0.021148036253776436,0.0004580332429128578,0.3903301886792453,0.030184886144373282,0.0019332396766962724,6,6
4,0.09969788519637462,0.016814678307893342,0.48462664714494874,0.12031771126441124,0.007482566053540927,6,16
15,0.1027190332326284,0.01998643337804084,0.4910979228486647,0.11799666016106418,0.007793582605567248,6,16
39,0.07250755287009064,0.0096469017345576,0.4431057563587684,0.06963725863145288,0.005799966392531587,6,9
61,0.03323262839879154,0.0025039697663094946,0.4321148825065274,0.05280740509651088,0.0027773868118483895,6,9
62,0.027190332326283987,0.001430535812625229,0.4116915422885572,0.04599818747152173,0.0023687062302050407,6,7
65,0.06948640483383686,0.009847002174565002,0.4389920424403183,0.0675882513735275,0.005493830685693582,6,11
73,0.04229607250755287,0.0037107196629766544,0.4158291457286432,0.0472590355873003,0.003455935015277377,6,9
74,0.0513595166163142,0.006162767264692166,0.4431057563587684,0.06679824301457286,0.0042071895025003,6,9
81,0.03323262839879154,0.0017361496556493783,0.3795871559633027,0.028393425129993016,0.002878860970576252,6,8
90,0.02416918429003021,0.0006679163644479697,0.41375,0.0458475519025685,0.00210672080815279,6,7
107,0.0513595166163142,0.004559788796537003,0.39783653846153844,0.03517098533301483,0.0042945444185898286,6,9
126,0.027190332326283987,0.000989169879541991,0.37232845894263217,0.023233862716835734,0.002413208660507189,6,7
151,0.021148036253776436,0.0005376959829620814,0.3744343891402715,0.020883130148028912,0.0019552567639767784,6,7
156,0.01812688821752266,0.0002709024561965108,0.37149270482603813,0.020133138663461947,0.0017010739158068446,6,6
5,0.18731117824773413,0.06026818716904044,0.5347334410339257,0.1984541119379233,0.014029239950564836,6,17
16,0.1268882175226586,0.032426317694305394,0.5115919629057187,0.1347826615679714,0.009664412157806116,6,15
42,0.06646525679758308,0.00800092219598758,0.44972826086956524,0.07658536031309922,0.005172299150920807,6,12
58,0.02416918429003021,0.0006665795242437893,0.4282018111254851,0.054729885726426744,0.0021011203253709977,6,7
68,0.03625377643504532,0.002796858941180268,0.40024183796856105,0.042259329942441796,0.0030724155806690872,6,8
69,0.04229607250755287,0.0031469920014832405,0.4056372549019608,0.043280800346606405,0.0035492707817182624,6,8
106,0.03323262839879154,0.0021899818398713913,0.3912529550827423,0.02961807458578017,0.002880734659415386,6,7
108,0.05740181268882175,0.00800158653035866,0.446693657219973,0.06197775965678172,0.0047167016571436435,6,9
112,0.02416918429003021,0.0014187966039045804,0.4071340713407134,0.038353166352098574,0.002167466430579125,6,7
122,0.030211480362537763,0.0015622865471098606,0.38221709006928406,0.02764634970544012,0.0026661873185985633,6,8
142,0.030211480362537763,0.001678772620734453,0.3871345029239766,0.02869508624173109,0.00265299287609446,6,7
160,0.027190332326283987,0.0014396520301683607,0.4071340713407134,0.03836458217760312,0.0024002927803934817,6,7
169,0.027190332326283987,0.0009464858790034078,0.4071340713407134,0.044755541859712374,0.0023560770608044594,6,7
190,0.02416918429003021,0.0013614385578990284,0.40316686967113274,0.03475404318503967,0.002178874115069018,6,7
213,0.021148036253776436,0.0009360368558609103,0.3690078037904125,0.017852497531050258,0.0020414494804893227,6,7
225,0.027190332326283987,0.0016622272134536784,0.38941176470588235,0.03025512437524022,0.002432079808931112,6,7
227,0.02416918429003021,0.0011748176414287752,0.40965346534653463,0.03845430594206185,0.00217380597086095,6,7
236,0.02416918429003021,0.0012406792942769795,0.39498806682577564,0.03312741834889247,0.0021708327796897834,6,7
247,0.02416918429003021,0.0017277379971083456,0.39927623642943305,0.03411858342069053,0.002185446860783538,6,7
251,0.02416918429003021,0.0013865941512507369,0.43610013175230566,0.05628145450750919,0.002118545584383399,6,7
260,0.021148036253776436,0.0006781192638098167,0.38987043580683156,0.02924608526036831,0.0019503710183803812,6,7
263,0.01812688821752266,0.00046280952259414825,0.3669623059866962,0.020257468120754702,0.00177949311122808,6,6
264,0.02416918429003021,0.001252255954057529,0.4081381011097411,0.039903814087820344,0.0021727310248969307,6,6
287,0.01812688821752266,0.00018510960740587677,0.38578088578088576,0.032353278814045615,0.0016762177261806072,6,6
288,0.01812688821752266,0.00046924138912186837,0.39404761904761904,0.03182006078194044,0.0017239472931858194,6,6
316,0.01812688821752266,0.0004972216217513704,0.39735894357743096,0.033078410422321555,0.0017181188663352824,6,6
318,0.01812688821752266,0.00045068087383540466,0.37274774774774777,0.021433153275894068,0.00173817927469439,6,6
319,0.01812688821752266,0.0008525419441929202,0.3935790725326992,0.028656273562772266,0.0017509119639881085,6,6
46,0.05740181268882175,0.00705044675830476,0.4343832020997375,0.05957079259860328,0.0045830174799226155,6,10
50,0.054380664652567974,0.006125893963555965,0.4106699751861042,0.04767877726852416,0.004537175146360849,6,8
56,0.02416918429003021,0.0005588621163351428,0.400726392251816,0.03808187802608248,0.0021083497750210714,6,8
57,0.03323262839879154,0.002181046694875732,0.43495400788436267,0.05648438498912414,0.0027883085285128474,6,8
64,0.0634441087613293,0.006851041368112717,0.42435897435897435,0.05899386280729059,0.005205772505738799,6,8
83,0.021148036253776436,0.000736185227853265,0.420584498094028,0.04458839757713978,0.0018850929830672937,6,6
85,0.03323262839879154,0.0024842086489977764,0.4249037227214377,0.05201043077887229,0.0028169415792851224,6,9
101,0.027190332326283987,0.0015241193386293223,0.40965346534653463,0.039720108844341594,0.0023566768869707523,6,8
121,0.021148036253776436,0.0007767787316212745,0.39688249400479614,0.032361978678455784,0.0019232209822382274,6,7
129,0.027190332326283987,0.001608065505808563,0.3954599761051374,0.032123872704232816,0.0023890662034275903,6,8
146,0.030211480362537763,0.0023373201931052227,0.4142678347934919,0.04280345594013189,0.002636879341669449,6,7
186,0.02416918429003021,0.0014655209172976349,0.4132334581772784,0.04142664536940404,0.002161514299373749,6,7
193,0.03323262839879154,0.003929356718044828,0.42875647668393785,0.049310959700072196,0.0028795192396364987,6,8
194,0.021148036253776436,0.0008598820508218858,0.3875878220140515,0.02653878292932311,0.0019622159273784004,6,7
214,0.02416918429003021,0.0011158294371404226,0.388042203985932,0.029020006935487494,0.002205020899311911,6,6
223,0.027190332326283987,0.0012236938119503918,0.3862310385064177,0.032024901118101384,0.0024239916338455627,6,7
228,0.02416918429003021,0.0010243583637180938,0.3884976525821596,0.03181928356257953,0.002194586590747406,6,7
273,0.02416918429003021,0.0008680376301382747,0.3921800947867299,0.029810758312677148,0.002193947156715016,6,6
286,0.021148036253776436,0.0004333049815727467,0.3774230330672748,0.026844638427301767,0.002005485852268913,6,6
291,0.01812688821752266,0.00011385934866165044,0.3884976525821596,0.03544607633542249,0.0016888465362995373,6,6
301,0.01812688821752266,0.0003863259320846527,0.38045977011494253,0.02526292519424576,0.0017455059847267008,6,6
320,0.01812688821752266,0.0003931030189660462,0.38221709006928406,0.025331167962774178,0.0017290129746230965,6,6
321,0.01812688821752266,0.00039037668624371095,0.38578088578088576,0.028942363042133528,0.0017175731775381428,6,6
322,0.01812688821752266,0.00042871285071584823,0.3839907192575406,0.02542790835491328,0.0017443095567998476,6,6
324,0.01812688821752266,0.0004713884227947092,0.38443670150987225,0.02850090424617873,0.0017192217557333031,6,6
80,0.030211480362537763,0.001148893168397961,0.3866822429906542,0.031549948453723525,0.0026140271425835557,6,8
111,0.030211480362537763,0.002226410229122833,0.4016990291262136,0.03581770778729675,0.0026120368241182505,6,8
124,0.01812688821752266,0.0003396084276679729,0.39735894357743096,0.034016494119441534,0.0016938736423703603,6,6
166,0.03323262839879154,0.0022815841821180894,0.41375,0.045364670682797814,0.0028361653894790648,6,7
181,0.021148036253776436,0.0008432609827403563,0.408641975308642,0.03821379009560546,0.0019032514319268265,6,7
187,0.01812688821752266,0.0003143034442791683,0.3681868743047831,0.022069072208404088,0.0017324042789037734,6,6
197,0.03625377643504532,0.0021868738084398027,0.4056372549019608,0.04194614776268922,0.0031187112653996898,6,8
203,0.02416918429003021,0.0010215745244461774,0.38002296211251435,0.026967081145054115,0.0022036549234771387,6,7
244,0.021148036253776436,0.0008584124957478496,0.39311163895486934,0.030070257222841026,0.0019648585099996813,6,6
257,0.021148036253776436,0.0009564754910836188,0.37485843714609285,0.019921946430761048,0.0020131295071092632,6,6
271,0.02416918429003021,0.0008889108389407127,0.36983240223463687,0.024754845602869346,0.002232910244501327,6,6
302,0.01812688821752266,0.0004366641408375268,0.3782857142857143,0.023209608008203392,0.00172444621855252,6,6
66,0.0513595166163142,0.007285194643728377,0.4355263157894737,0.05500758559133609,0.004268889280928624,6,8
82,0.03625377643504532,0.002611578953586174,0.420584498094028,0.04538149188773419,0.0030551753427260965,6,9
102,0.03927492447129909,0.0028007379921573604,0.42435897435897435,0.051802815852120015,0.003223037849013893,6,10
119,0.027190332326283987,0.001861320703167444,0.4106699751861042,0.03921187649393811,0.0024144194299907246,6,6
130,0.03323262839879154,0.0020665870638115853,0.402676399026764,0.035092502156497146,0.00285622354747231,6,9
137,0.03927492447129909,0.0029743937138019916,0.41375,0.04330950656723961,0.003299747704892994,6,9
140,0.03927492447129909,0.003425539868807695,0.4071340713407134,0.03873470224530848,0.0033432724356068275,6,7
152,0.01812688821752266,0.0005323833917953094,0.38578088578088576,0.025607473154187158,0.0017229655097055177,6,6
172,0.045317220543806644,0.004554627207436444,0.40914709517923364,0.03910500525141618,0.003887036365585218,6,7
182,0.027190332326283987,0.0014128127157337265,0.4012121212121212,0.03563105728000818,0.002388843270588248,6,8
189,0.01812688821752266,0.0003597682440475884,0.38488372093023254,0.027382857622071773,0.00173955768470363,6,6
209,0.021148036253776436,0.0009169485854741187,0.39593301435406697,0.030954155685166927,0.0019470009921538484,6,7
268,0.02416918429003021,0.0009030016146832135,0.4116915422885572,0.0402084104097012,0.0021682908217474303,6,7
