node,closeness,dist_to_best,dist_to_worst,rank
297,0.04740614365957049,0.11064471755575109,0.005506270422287965,187
263,0.04728587327348518,0.11160254757374549,0.005539147340768995,188
87,0.04705684914224407,0.11079109820334124,0.005470924461512167,189
275,0.04695907161433434,0.11172640386113124,0.005505081727197115,190
144,0.0466716554645496,0.11095368203186239,0.005431908166789753,191
336,0.04645460726775765,0.11050668735057817,0.005383639625820626,192
428,0.04626779764964372,0.11184024404542763,0.005425633912568375,193
180,0.04587925212003591,0.11050828370862867,0.005313832049964479,194
364,0.045805761983989,0.11177379863429741,0.005365662264880531,195
460,0.045071375610423445,0.11019945127556881,0.005201269219130064,196
238,0.045040658263129675,0.10995180800229262,0.005185877129216112,197
40,0.044889086800231806,0.11103533168063699,0.005218529673173305,198
366,0.04478509710885762,0.11062313853900672,0.0051865480605055225,199
242,0.044679878145005,0.11098564880339946,0.005190747217541486,200
205,0.044536723000761655,0.11005425110323573,0.005129925779915647,201
51,0.0437580987681687,0.11191874708267385,0.005121456801406176,202
80,0.04371548706710587,0.11196999042095844,0.005118584063584917,203
152,0.04366713966407338,0.1101003525374202,0.005027295067144761,204
363,0.043624164463108066,0.11055030633844412,0.005042645961927623,205
405,0.04335199351463632,0.11192247954438023,0.005071941377033771,206
106,0.04326139250677361,0.11010549453214999,0.004978702624521694,207
195,0.04302909129225038,0.11107001423858172,0.0049941348676493785,208
231,0.042892991030203206,0.11188550623453852,0.005014177067299327,209
233,0.04286366761199869,0.110209372012446,0.004935532932787681,210
440,0.042828051865887146,0.11120236524646396,0.004975679318296927,211
77,0.04256016515403283,0.11056504075341403,0.004914842921158298,212
37,0.04255488630003898,0.11036653737084014,0.0049053834856343645,213
104,0.042411841741417065,0.11029590485133373,0.004885035827707023,214
307,0.042320285582672645,0.11131269812094736,0.004918956831326915,215
69,0.042266093513835826,0.11029206686941265,0.004867338182940454,216
339,0.042175333421639524,0.11014290061616842,0.004849857932880215,217
424,0.042128681596725295,0.1119595572250517,0.004924156770772794,218
133,0.04207668866081719,0.11140349734292501,0.004893387829628334,219
278,0.04136447389344541,0.11095867640220596,0.0047877917605779865,220
211,0.041314391035871055,0.11059259464564485,0.0047659687995094445,221
181,0.041170192752634865,0.11198511034688256,0.004808411819864093,222
276,0.04113407931579645,0.111425828534469,0.004780020615911217,223
168,0.04096912475703267,0.11031002909460876,0.004712366890986672,224
243,0.040853437056791626,0.11204526043193434,0.0047724030626994885,225
118,0.040699400985269384,0.11060301936737557,0.004692456817016135,226
220,0.04017054698533413,0.11089175346095945,0.00464101448304014,227
169,0.040021208332296644,0.11055000776700401,0.004608794413358005,228
236,0.04001914509408827,0.11201436572636551,0.004669592244175582,229
235,0.04000520827348479,0.11144227623764241,0.004644057978002228,230
196,0.03989546390092992,0.11155753173594253,0.004635578015630677,231
192,0.0398457598773841,0.11098578201335281,0.004605835849189191,232
145,0.03952582146519132,0.1105547646692321,0.004549594344231445,233
431,0.039079719521639245,0.11220414333921365,0.004563236451497727,234
443,0.039003331237535806,0.11162307246556209,0.004530371239197194,235
124,0.03888597042878878,0.11066014921294644,0.004477228671669453,236
210,0.03852778885140607,0.11069674771464635,0.004435802587983616,237
277,0.03845202244186279,0.11138080733473854,0.004454085914781318,238
122,0.03844047593832291,0.11043022600646207,0.004414693359526935,239
182,0.0384018789434763,0.11082602064635641,0.004425889917476675,240
200,0.03822739761645695,0.11074807975761779,0.004401883428225616,241
323,0.038057416425696114,0.11059928837383762,0.004375649072929998,242
142,0.038035460728457794,0.11055778141398992,0.0043713837480762055,243
216,0.03788687572961823,0.1108621664718911,0.004365620859212395,244
108,0.03764471689747741,0.1109810924605669,0.0043412779874620645,245
309,0.03761814224630738,0.11066891728093849,0.004325891057668574,246
175,0.03758155413800262,0.11086887005278387,0.00432932729003963,247
266,0.03757277826929454,0.11066169694442347,0.004320188901888828,248
254,0.037490640695168644,0.11204756723368635,0.004364357648386765,249
422,0.037429021242708145,0.11210742296686395,0.004359232937927624,250
273,0.037407834981242505,0.11153395746900521,0.004334383789342566,251
491,0.03738253933823351,0.11226190941771916,0.004359608480515251,252
303,0.037194781564891546,0.11214999135937123,0.004332542399278066,253
306,0.03710294772833073,0.1114570686074458,0.004294733046215918,254
230,0.03706940345916801,0.11092654171858171,0.0042702773637767295,255
251,0.036995035702655,0.11232665117261859,0.004315168274882958,256
408,0.03682529675378238,0.11214317520443244,0.004287597765904938,257
331,0.036565485042707124,0.11146372476419238,0.004230412236009801,258
384,0.035813171118139066,0.11202692928371003,0.004161060354796399,259
257,0.035761368240360074,0.11096041350433854,0.004115263666826842,260
119,0.03559190355404082,0.11238820656820334,0.004147736029517311,261
270,0.03554031468010511,0.11110339493955881,0.004094157255386178,262
353,0.03527292657928582,0.11231588240528564,0.004106560272763955,263
234,0.034990538608864113,0.11225081765256247,0.0040701327044881455,264
262,0.034919159171374906,0.11111385512802564,0.004020391069031297,265
162,0.03474129893357738,0.1110323361140386,0.0039962422260162705,266
368,0.03465859085732774,0.11099178600710839,0.003984930992612071,267
214,0.03462146460010926,0.11102359199075579,0.003981649911340426,268
304,0.03457912532625166,0.11108561175274398,0.003978827671443885,269
176,0.034448161273787366,0.11113107836369503,0.00396484285613586,270
173,0.03432708154237301,0.1111002455056627,0.003949315667816243,271
485,0.03416429755581136,0.11231176740179578,0.003972779874282761,272
329,0.03373255214463011,0.1124738068343267,0.003926478701486658,273
360,0.03368024587055518,0.11239458009314167,0.003917416647934663,274
295,0.03353331710290707,0.11247224450237457,0.00390242882337974,275
289,0.03351835970607947,0.11241202591865375,0.003898539364787834,276
300,0.03347197091812646,0.11118918725515427,0.0038506087047987495,277
212,0.033355143300002596,0.11113174108526239,0.0038347228802647422,278
352,0.033260897882313796,0.11118201733833978,0.003825244801766571,279
261,0.03322701885844764,0.11132370042533732,0.0038260840606624976,280
413,0.033083673074160956,0.11236300693274862,0.0038445736031902304,281
153,0.03307254889919927,0.1113739596876671,0.0038094075451828575,282
187,0.03295384815526113,0.11139491349855672,0.0037959833227165928,283
116,0.03293929928496733,0.11180775034369714,0.003808312082402771,284
345,0.032786525375039864,0.11132670559761725,0.0037737438050179923,285
280,0.03274280182029659,0.11136654864930115,0.0037698895792109936,286
206,0.03265836604246701,0.11177411594633532,0.0037735995893347658,287
198,0.03263499853426949,0.11141614360796777,0.00375873189316411,288
154,0.03251032066584913,0.11241130973620324,0.003777329933387183,289
191,0.032452608079844215,0.11131054713557853,0.0037334786817781566,290
102,0.032277804025942713,0.11135602205242666,0.0037142145461476427,291
301,0.032087592587447936,0.11175162100493381,0.0037047159002527564,292
312,0.03207998937502787,0.11131971172292111,0.003689494100857202,293
208,0.031901545776259616,0.11139196451161348,0.0036706760964969436,294
325,0.03136839052070936,0.11145267090209002,0.0036093091235296993,295
457,0.031303074128210616,0.11214954729831916,0.0036240701283996764,296
274,0.03129235742884259,0.11251644415598885,0.0036346412812501153,297
267,0.031277325370993925,0.11263195703556236,0.003636568503697136,298
421,0.031105386650197134,0.11251012727597648,0.003612024427385936,299
383,0.03066401960024338,0.1126465516604862,0.0035634662674880364,300
147,0.030453960739518633,0.11257234900196315,0.0035359578174091475,301
282,0.0301644165709367,0.11163258491090201,0.00347206459700827,302
199,0.030051173579813104,0.11147561395563625,0.0034537626456654274,303
114,0.02995199147645459,0.11167382243756095,0.00344813179183156,304
227,0.029936258635675565,0.11161313642133343,0.0034443919266054722,305
134,0.029853439479790498,0.11145866881361546,0.003429816441488035,306
441,0.029493860792548197,0.11135493125341554,0.0033840969245532778,307
128,0.029482014127812785,0.11170695532903702,0.0033933900073226876,308
487,0.02933672999835945,0.11257034155545784,0.0034022568053182723,309
476,0.02917363026478718,0.11259576954974364,0.0033835374198985975,310
365,0.028972998143314176,0.11208717273524073,0.0033443987050184674,311
321,0.028858747090168817,0.11218817119590083,0.0033338199251140973,312
197,0.02879193714809176,0.11202823999512267,0.003321131864658689,313
170,0.028662863852441562,0.11204158590553309,0.003306197820623707,314
387,0.0286441229975359,0.11199332244805034,0.0033025491264892137,315
141,0.02864084622757516,0.11202940161605206,0.0033032239951530213,316
194,0.02845114106839157,0.11209162518639433,0.0032825262584018694,317
217,0.028405171749040243,0.1120374199719776,0.003275482808355749,318
397,0.028322459659031893,0.11264425827792224,0.003283355154816589,319
252,0.028160828775928237,0.1117345666445045,0.0032377147297584625,320
407,0.028155463245832832,0.11257153198061287,0.0032613278269721675,321
346,0.028141787387446184,0.11207894841554635,0.0032454342577812683,322
93,0.028102794521924594,0.11275514501923714,0.00326035989598996,323
483,0.02791687112320211,0.11263541060253697,0.003234731833411444,324
135,0.02773497023103044,0.11277934008992214,0.0032171594619756203,325
117,0.027642204166755256,0.11208321125991272,0.0031863034600932037,326
281,0.02756599181889522,0.11220979071213558,0.0031808576692585245,327
288,0.027056533146268293,0.1122207715775341,0.0031207414709366866,328
362,0.02697250947576469,0.11256731896942385,0.0031203877661548835,329
161,0.026914459517110634,0.11270622810873958,0.003117328423412379,330
223,0.02676380260419631,0.11271943836126068,0.0030997622221913277,331
453,0.026627710275321244,0.1127008894289662,0.003083061499864927,332
150,0.026207268988548225,0.11171302802522491,0.0030064851397497913,333
425,0.026102811704365417,0.1122033711202169,0.0030073230564220356,334
78,0.025900598834479475,0.11275821872498448,0.002998159515334778,335
361,0.025713732836121123,0.11209048578350847,0.002958334631256135,336
279,0.02562964379185623,0.11283699927470948,0.0029680419560454735,337
370,0.025517318155148194,0.11214476484684655,0.002936566957366273,338
486,0.02551234588852483,0.11284582185018982,0.0029543336203082986,339
190,0.02543069703054533,0.11226762449567822,0.0029295442983782406,340
379,0.025322436333875042,0.11230948851355746,0.0029178366042175792,341
293,0.025066216271102625,0.1128498130723415,0.002901446095965227,342
436,0.02506325405769513,0.11281610867180335,0.0029002279432077936,343
298,0.02495504834348476,0.11211891286346652,0.002869542461579152,344
374,0.024932664254064756,0.11227598367167335,0.0028709190658501227,345
146,0.024899678762230645,0.11236621484844829,0.0028693279988899886,346
292,0.0247727961711033,0.11280046125404682,0.0028653659615746436,347
320,0.024586430149916228,0.11182255271197941,0.0028186171142369526,348
401,0.024540285807953175,0.1128476290399857,0.0028389825116303144,349
317,0.0245014135427328,0.11285568342593152,0.0028345748611575397,350
202,0.024229323612724972,0.11297751118324532,0.002805340174347141,351
245,0.024199201700048648,0.11289497134335741,0.002799719150895118,352
369,0.024034041822177332,0.1122827548159145,0.002765064091162984,353
398,0.024017224305489682,0.11288992425850555,0.0027780230351062323,354
414,0.023894387678213416,0.11278885378680982,0.002760992831250019,355
337,0.02384283925435663,0.11232535996931176,0.0027435700004396018,356
341,0.0238325008072859,0.11278292806572097,0.0027535225526328657,357
452,0.023759653670632597,0.11237134866858804,0.0027348842289773296,358
342,0.02369118660843293,0.11229071006641142,0.002724855220076588,359
328,0.023688527987809776,0.11287675953108665,0.002738761505910108,360
404,0.02368559312125392,0.11289947361333645,0.0027389650063223336,361
338,0.023678975742614326,0.11296677400964097,0.002739813478389762,362
203,0.02323222759683285,0.11283837984829637,0.0026838384684250856,363
322,0.023088676159048516,0.11291290619330657,0.0026686245329046055,364
451,0.022846850907989658,0.11298212898694751,0.002641638988351649,365
95,0.02254860295940152,0.11296541755522979,0.0026059734083024536,366
445,0.022515165039513677,0.11299075606162029,0.002602603569568064,367
340,0.02243760576033674,0.1124766392595583,0.0025816321329714125,368
249,0.022321623501409888,0.11231002886733163,0.0025641788138828373,369
386,0.022190706075029116,0.11262367100620548,0.0025559163692928165,370
381,0.02182567359015862,0.11289102874813266,0.0025188994212894597,371
402,0.021810414643780383,0.11308478223097909,0.0025214191883479145,372
347,0.02172749993880398,0.1129253853927405,0.002508080625854964,373
471,0.02162935525204064,0.11294590957812951,0.0024969547232884907,374
373,0.021600476011623473,0.1130654052928757,0.002496185366911791,375
314,0.021591047484982792,0.11257231099890642,0.002484190384832291,376
131,0.02156580706180771,0.11243438255390062,0.002478182200470247,377
411,0.02151962008881711,0.11300508639634874,0.002485309442356031,378
178,0.021466596648592996,0.11298712896455128,0.0024786574639737297,379
478,0.02134458315605652,0.11304765133951784,0.002465581810597583,380
372,0.02128794270755839,0.11299730784879324,0.0024578017586174327,381
466,0.021282396197207985,0.11299854509626568,0.002457174364804185,382
392,0.021031070054012644,0.1129601783534019,0.002426709726523426,383
396,0.020981546635153624,0.11221527045108556,0.002404908632777738,384
244,0.020969264580922197,0.11255753895971744,0.002410801550590197,385
412,0.02084427158978267,0.11292949892130005,0.00240404368550808,386
260,0.020838095500630344,0.11295836135780643,0.002403930453944859,387
470,0.02068987424722256,0.1130871068398344,0.0023891900614219294,388
395,0.020684040995981656,0.11253230389191454,0.002376784290781762,389
290,0.02036310218822975,0.1130652384501001,0.0023502167074747446,390
334,0.020246276173037002,0.11303074473232468,0.0023357417463603968,391
318,0.02017118821900935,0.11249926718934561,0.0023159595489463214,392
359,0.020124477649212148,0.11311972264981383,0.002323229102294378,393
344,0.020037095388297583,0.11308122624872086,0.0023121480479601233,394
188,0.019720048051630888,0.11305886627864913,0.0022743771014051097,395
390,0.019715550922992715,0.11317335973644807,0.0022761507020854876,396
419,0.019572314986426118,0.11261712478484973,0.0022481799247888617,397
462,0.019473541321737415,0.11315321060164206,0.0022472557500473928,398
240,0.01940921134081679,0.11307275934669593,0.0022380926972098225,399
326,0.019235740851726045,0.11312238980902513,0.002218670750485996,400
382,0.019105217584215028,0.11254671629032342,0.002192110246340469,401
446,0.01905367002984912,0.11314246427326181,0.002197652526710938,402
228,0.019003707042535952,0.11309025540796044,0.0021907667730928252,403
464,0.018927074541160247,0.11311765040984087,0.0021822905776618415,404
204,0.01864114683746379,0.11261324162123297,0.0021391155397835994,405
456,0.01863393263118814,0.11311723242357012,0.0021478416245414226,406
351,0.01857546747688839,0.11315292801890832,0.002141650697202668,407
406,0.018535424975892074,0.11307125483873544,0.0021354043888358112,408
224,0.018446337169095314,0.11260840949873589,0.0021162497460386794,409
393,0.018390255922297708,0.112705723138278,0.0021115184572337467,410
410,0.018286959311465036,0.11320711188348678,0.002108776967381248,411
375,0.01826625932119503,0.11258807286033819,0.002094827599506316,412
294,0.01824555804057745,0.11314106399323844,0.0021026865391525684,413
391,0.017910795323649788,0.11317846120466833,0.002064085669641887,414
378,0.017862968589057567,0.11306747008090268,0.002056455058616241,415
377,0.01780033529250133,0.11257210542379667,0.0020401363318761985,416
350,0.017584985523668693,0.11319043430409594,0.002026080749301551,417
225,0.017455716230579253,0.11269831028145492,0.002002179195823921,418
480,0.01742531163732407,0.11307959713261792,0.002005391796874394,419
420,0.0173907535782806,0.11311266452932903,0.00200192953870091,420
473,0.017381476668524055,0.1130912425407089,0.002000463808652039,421
127,0.01718909812477315,0.11314517229986827,0.001978878607569324,422
120,0.017014261900590036,0.11326409631842506,0.0019604607920572395,423
492,0.01674794209104256,0.11321681378377572,0.001928446145351059,424
265,0.0167226276406224,0.1127377795826522,0.0019173347846574954,425
158,0.01661145706281429,0.11325890093040519,0.0019131760109464058,426
371,0.016557088473827485,0.11275136834655612,0.001898264108042594,427
139,0.01635161625662685,0.11280166054295482,0.0018751512194726463,428
400,0.01625049959701633,0.11322213734398982,0.0018703097653702796,429
315,0.016235747629785385,0.11329625419510149,0.0018698071068142974,430
409,0.015733646488889554,0.11327930252029006,0.0018107867794163103,431
207,0.015596917638640441,0.1132662019772204,0.0017945937544635055,432
489,0.01529772457684876,0.11329587474665076,0.0017600945288997448,433
332,0.015167595426076113,0.11325125310479255,0.0017442045779685767,434
296,0.014997785567687777,0.11324736021223074,0.0017243206154095895,435
458,0.014760721725527821,0.11287323166175264,0.001691051503486669,436
354,0.0147464565348542,0.11334251570788496,0.0016964166153201786,437
319,0.014697442278087941,0.11284907870075832,0.001683333517548742,438
219,0.014613434006581695,0.11330255662340127,0.0016802943039149567,439
448,0.0145406736489779,0.11282989296020884,0.0016648304070127737,440
343,0.014464457784895883,0.11281190930676668,0.001655712077246504,441
449,0.014425404528612792,0.11330187644187249,0.0016583477385019147,442
258,0.014305802232209725,0.112858992111622,0.0016379709091639946,443
358,0.014292041205001091,0.11283809921385086,0.0016360695366909924,444
357,0.014170358829829238,0.11283474591869538,0.001621891624441961,445
455,0.01413611169612134,0.11329982941128582,0.0016245843495342163,446
